string_id,uniprot_id
9606.ENSP00000294168,B2RAT0
9606.ENSP00000294179,B2R8T2
9606.ENSP00000294189,A8K0H3
9606.ENSP00000294244,Q68CV7
9606.ENSP00000294258,A8K7E9
9606.ENSP00000294288,Q9NPB3
9606.ENSP00000294304,O75197
9606.ENSP00000294309,Q8NHX9
9606.ENSP00000294312,O95750
9606.ENSP00000294338,Q13113
9606.ENSP00000294339,D3DQ24
9606.ENSP00000294353,Q8N2X3
9606.ENSP00000294360,Q9NWV4
9606.ENSP00000294383,Q6ZSY2
9606.ENSP00000294409,B1AT48
9606.ENSP00000294413,A7DW68
9606.ENSP00000294435,B2R517
9606.ENSP00000294454,Q68DV0
9606.ENSP00000294484,Q5VTU9
9606.ENSP00000294485,B6EV15
9606.ENSP00000294489,A9Z1Y2
9606.ENSP00000294507,Q13240
9606.ENSP00000294543,Q5TGY1
9606.ENSP00000294600,Q2M243
9606.ENSP00000294618,A6H8X5
9606.ENSP00000294635,A6NM62
9606.ENSP00000294638,E9PGE3
9606.ENSP00000294664,A8K988
9606.ENSP00000294671,Q8N8V2
9606.ENSP00000294702,Q8N564
9606.ENSP00000294724,A6NCX7
9606.ENSP00000294725,Q3SY59
9606.ENSP00000294728,A8K6R7
9606.ENSP00000294740,A6NF48
9606.ENSP00000294742,A6NEC4
9606.ENSP00000294753,Q8TBS2
9606.ENSP00000294785,Q5T207
9606.ENSP00000294811,Q96LT6
9606.ENSP00000294818,A2RUN7
9606.ENSP00000294829,Q5VTZ1
9606.ENSP00000294889,B3KRN3
9606.ENSP00000294904,P29558
9606.ENSP00000294952,B7ZKY5
9606.ENSP00000294954,P22888
9606.ENSP00000294964,D6W5A0
9606.ENSP00000294973,A6NE56
9606.ENSP00000295006,A6NDG7
9606.ENSP00000295025,Q04864
9606.ENSP00000295030,B2RCS1
9606.ENSP00000295049,Q14DH4
9606.ENSP00000295050,B1AKT0
9606.ENSP00000295055,Q17RF0
9606.ENSP00000295057,A8K397
9606.ENSP00000295065,B4DLS0
9606.ENSP00000295079,Q658V9
9606.ENSP00000295082,O43527
9606.ENSP00000295083,B2R8K1
9606.ENSP00000295087,Q580I5
9606.ENSP00000295092,A6NP76
9606.ENSP00000295095,Q53QZ3
9606.ENSP00000295101,B4DEW7
9606.ENSP00000295108,B2R9I8
9606.ENSP00000295113,O00181
9606.ENSP00000295119,B4DP57
9606.ENSP00000295121,Q96CR6
9606.ENSP00000295124,Q05DF1
9606.ENSP00000295131,B3KXV6
9606.ENSP00000295148,D6W532
9606.ENSP00000295150,Q86W67
9606.ENSP00000295171,Q6P4I5
9606.ENSP00000295190,A8KA08
9606.ENSP00000295201,Q8WW24
9606.ENSP00000295206,Q05925
9606.ENSP00000295208,Q5JPJ3
9606.ENSP00000295213,B4E2R0
9606.ENSP00000295225,H7BY46
9606.ENSP00000295226,Q96MF4
9606.ENSP00000295228,P09529
9606.ENSP00000295240,D3DPC3
9606.ENSP00000295256,O60760
9606.ENSP00000295266,B2R9Q3
9606.ENSP00000295268,Q8N412
9606.ENSP00000295269,Q69YK0
9606.ENSP00000295297,B2RBT3
9606.ENSP00000295304,Q8WUX2
9606.ENSP00000295314,B7Z6N9
9606.ENSP00000295317,Q53S14
9606.ENSP00000295321,Q2TB65
9606.ENSP00000295379,O95393
9606.ENSP00000295408,Q12866
9606.ENSP00000295414,Q6NX60
9606.ENSP00000295448,B4DJF3
9606.ENSP00000295452,Q5H9T8
9606.ENSP00000295453,A8KAF2
9606.ENSP00000295454,B2R6U7
9606.ENSP00000295461,B3KTB0
9606.ENSP00000295463,B2R7Y4
9606.ENSP00000295488,Q05DF9
9606.ENSP00000295491,Q9Y3D5
9606.ENSP00000295522,O95832
9606.ENSP00000295542,B4DXA0
9606.ENSP00000295550,A8MT30
9606.ENSP00000295569,A8MVT2
9606.ENSP00000295588,B2RD13
9606.ENSP00000295589,B2R9Z5
9606.ENSP00000295619,Q53Z79
9606.ENSP00000295622,A1L4B7
9606.ENSP00000295628,Q96CX6
9606.ENSP00000295633,A8K523
9606.ENSP00000295640,Q9BVM9
9606.ENSP00000295645,A8MWA2
9606.ENSP00000295666,B4E1N2
9606.ENSP00000295682,B2R4Q1
9606.ENSP00000295683,B2R6Q3
9606.ENSP00000295685,O15144
9606.ENSP00000295688,A6NE14
9606.ENSP00000295694,B2RE22
9606.ENSP00000295702,B2R9K9
9606.ENSP00000295704,A8K0D6
9606.ENSP00000295709,B7WPM3
9606.ENSP00000295718,B4DK12
9606.ENSP00000295727,Q99581
9606.ENSP00000295728,P53672
9606.ENSP00000295731,B9EGM5
9606.ENSP00000295746,A1L4J7
9606.ENSP00000295755,Q14D27
9606.ENSP00000295756,Q6PIZ9
9606.ENSP00000295757,B4DDK1
9606.ENSP00000295759,Q6UWU2
9606.ENSP00000295767,A8K3Z9
9606.ENSP00000295770,Q8TCJ2
9606.ENSP00000295777,A8K217
9606.ENSP00000295797,D3DNQ4
9606.ENSP00000295802,A6NIK3
9606.ENSP00000295822,B2R4V5
9606.ENSP00000295824,A6ND25
9606.ENSP00000295834,P07148
9606.ENSP00000295851,B4DSN1
9606.ENSP00000295872,D3DN72
9606.ENSP00000295878,B4DYL1
9606.ENSP00000295886,P78426
9606.ENSP00000295887,O00163
9606.ENSP00000295888,Q4W5K5
9606.ENSP00000295896,Q96BT1
9606.ENSP00000295897,E7ESS9
9606.ENSP00000295898,Q96KX1
9606.ENSP00000295899,Q6I9Y2
9606.ENSP00000295900,B4E207
9606.ENSP00000295910,Q7L0X2
9606.ENSP00000295926,B3KMY3
9606.ENSP00000295927,B2R6T6
9606.ENSP00000295958,Q96QK8
9606.ENSP00000295962,B2R7Y9
9606.ENSP00000295966,B9EKV6
9606.ENSP00000295971,A0AV96
9606.ENSP00000295981,A8BWC1
9606.ENSP00000295987,B1AJQ1
9606.ENSP00000295992,B2RCH9
9606.ENSP00000296003,Q0JTH5
9606.ENSP00000296015,G5E9X0
9606.ENSP00000296026,P19876
9606.ENSP00000296027,P42830
9606.ENSP00000296028,B2R5F3
9606.ENSP00000296029,P02776
9606.ENSP00000296043,Q5QTQ3
9606.ENSP00000296046,P15088
9606.ENSP00000296051,A8K6G6
9606.ENSP00000296059,B2R8K0
9606.ENSP00000296088,B2RAV6
9606.ENSP00000296091,Q8TBZ5
9606.ENSP00000296096,B2RNZ3
9606.ENSP00000296097,B4DY29
9606.ENSP00000296098,A5D8T7
9606.ENSP00000296099,P55089
9606.ENSP00000296102,O75394
9606.ENSP00000296121,A8K0I4
9606.ENSP00000296125,P49221
9606.ENSP00000296129,Q49UB4
9606.ENSP00000296130,P05452
9606.ENSP00000296135,B3KSI9
9606.ENSP00000296137,B7ZKT7
9606.ENSP00000296140,P32246
9606.ENSP00000296142,A2RRP6
9606.ENSP00000296145,P13385
9606.ENSP00000296149,Q0PNE2
9606.ENSP00000296161,B3KWH6
9606.ENSP00000296181,B0LPF8
9606.ENSP00000296215,Q8TAD8
9606.ENSP00000296218,A8K387
9606.ENSP00000296220,A8K9I7
9606.ENSP00000296233,Q9UIH9
9606.ENSP00000296238,Q96S95
9606.ENSP00000296252,A2IBA7
9606.ENSP00000296255,B2R5Z0
9606.ENSP00000296257,B4DQ42
9606.ENSP00000296266,B3KW53
9606.ENSP00000296271,P08100
9606.ENSP00000296280,F8W876
9606.ENSP00000296292,Q96AA3
9606.ENSP00000296318,Q2NKP7
9606.ENSP00000296326,A0A0B4J1W2
9606.ENSP00000296327,Q6ZMC7
9606.ENSP00000296328,D3DXB3
9606.ENSP00000296333,Q8TBF5
9606.ENSP00000296343,Q92622
9606.ENSP00000296350,P08582
9606.ENSP00000296358,A1L476
9606.ENSP00000296370,P25815
9606.ENSP00000296387,B7Z5I2
9606.ENSP00000296411,B4E2E6
9606.ENSP00000296412,P11766
9606.ENSP00000296417,B2RD56
9606.ENSP00000296420,A8K716
9606.ENSP00000296422,A1KXV1
9606.ENSP00000296424,A8K295
9606.ENSP00000296435,P49913
9606.ENSP00000296438,E9PG36
9606.ENSP00000296444,B3KW99
9606.ENSP00000296452,O43161
9606.ENSP00000296456,P13798
9606.ENSP00000296464,A2ICT2
9606.ENSP00000296473,B2RDQ1
9606.ENSP00000296474,A0A087WZG2
9606.ENSP00000296484,A4FUW4
9606.ENSP00000296486,B7Z1Y0
9606.ENSP00000296490,A8K5R5
9606.ENSP00000296498,P56730
9606.ENSP00000296499,B4DI67
9606.ENSP00000296503,B2R4K8
9606.ENSP00000296504,D3DP38
9606.ENSP00000296506,O75711
9606.ENSP00000296509,Q13257
9606.ENSP00000296511,D3DNW7
9606.ENSP00000296513,A6NKN4
9606.ENSP00000296518,D3DP19
9606.ENSP00000296522,B4DTA4
9606.ENSP00000296525,Q8N7B5
9606.ENSP00000296526,A8MT92
9606.ENSP00000296529,D3DP24
9606.ENSP00000296543,D3DNY6
9606.ENSP00000296545,D3DNZ2
9606.ENSP00000296557,B4DS69
9606.ENSP00000296564,Q68DE1
9606.ENSP00000296575,Q6PK09
9606.ENSP00000296577,O88793
9606.ENSP00000296581,P62312
9606.ENSP00000296582,D3DP04
9606.ENSP00000296585,P17301
9606.ENSP00000296589,Q6P2P0
9606.ENSP00000296591,B2R763
9606.ENSP00000296597,A8K5I1
9606.ENSP00000296600,A8K4M0
9606.ENSP00000296603,B3KRB6
9606.ENSP00000296632,Q86TN9
9606.ENSP00000296641,B2R754
9606.ENSP00000296657,A6NCL7
9606.ENSP00000296658,D3DTC7
9606.ENSP00000296674,P39028
9606.ENSP00000296677,P55085
9606.ENSP00000296679,B4DT55
9606.ENSP00000296682,B4DX22
9606.ENSP00000296684,O43181
9606.ENSP00000296694,Q96PL1
9606.ENSP00000296695,P00995
9606.ENSP00000296702,O14776
9606.ENSP00000296721,Q08AN4
9606.ENSP00000296736,B3KTZ8
9606.ENSP00000296741,Q4W5Q1
9606.ENSP00000296754,O60278
9606.ENSP00000296755,A2BDK5
9606.ENSP00000296776,B2RDA0
9606.ENSP00000296777,Q16568
9606.ENSP00000296782,B2RNX0
9606.ENSP00000296785,Q9H9E1
9606.ENSP00000296786,D3DQJ7
9606.ENSP00000296792,B4DU75
9606.ENSP00000296795,B2RAI7
9606.ENSP00000296824,Q96BQ5
9606.ENSP00000296839,Q9C009
9606.ENSP00000296849,Q969F2
9606.ENSP00000296859,A3KN82
9606.ENSP00000296861,B2RDI9
9606.ENSP00000296862,Q2PNZ1
9606.ENSP00000296870,P08700
9606.ENSP00000296871,P04141
9606.ENSP00000296877,D3DQ91
9606.ENSP00000296921,O43711
9606.ENSP00000296930,A8K3N7
9606.ENSP00000296946,E7ERD6
9606.ENSP00000296953,B3DFH2
9606.ENSP00000296955,Q5H992
9606.ENSP00000296980,Q08AH7
9606.ENSP00000297001,A4D263
9606.ENSP00000297012,Q96QV6
9606.ENSP00000297029,A8K2U8
9606.ENSP00000297044,A4D2N8
9606.ENSP00000297056,A4D2P3
9606.ENSP00000297063,B4DF35
9606.ENSP00000297071,B4DQI6
9606.ENSP00000297107,B3KXC9
9606.ENSP00000297109,E9PAU7
9606.ENSP00000297130,B2R9Q4
9606.ENSP00000297135,A4D0R6
9606.ENSP00000297142,Q548T9
9606.ENSP00000297145,Q1RMZ1
9606.ENSP00000297146,P60893
9606.ENSP00000297151,D3DQK2
9606.ENSP00000297156,A1L3Y3
9606.ENSP00000297157,Q8TA86
9606.ENSP00000297164,D3DQE2
9606.ENSP00000297185,B2RCM1
9606.ENSP00000297203,Q8TBZ9
9606.ENSP00000297205,A4D1E0
9606.ENSP00000297258,B2R4K0
9606.ENSP00000297261,A4D247
9606.ENSP00000297265,B2RBZ1
9606.ENSP00000297267,A6H8X2
9606.ENSP00000297268,P02464
9606.ENSP00000297273,B3KW13
9606.ENSP00000297282,A4D1Q4
9606.ENSP00000297283,P15259
9606.ENSP00000297290,D6W5R8
9606.ENSP00000297293,A4D272
9606.ENSP00000297307,B9EGE9
9606.ENSP00000297313,O76081
9606.ENSP00000297316,Q9H6I2
9606.ENSP00000297323,A4D2L8
9606.ENSP00000297324,Q96LJ9
9606.ENSP00000297325,A4D2F3
9606.ENSP00000297338,A8K0E0
9606.ENSP00000297347,C6GKU9
9606.ENSP00000297350,B2R9A8
9606.ENSP00000297354,A8KAA5
9606.ENSP00000297375,A4D252
9606.ENSP00000297405,Q7Z407
9606.ENSP00000297423,B4DFV2
9606.ENSP00000297431,A4D0P8
9606.ENSP00000297435,P12838
9606.ENSP00000297436,Q01524
9606.ENSP00000297439,P60022
9606.ENSP00000297440,Q69YL1
9606.ENSP00000297459,Q96NL1
9606.ENSP00000297477,Q6ZMB5
9606.ENSP00000297494,A0S0A7
9606.ENSP00000297504,A5D8W3
9606.ENSP00000297508,D3YTD2
9606.ENSP00000297512,B2R9V0
9606.ENSP00000297524,Q05C37
9606.ENSP00000297532,A8K867
9606.ENSP00000297534,B7Z4Q3
9606.ENSP00000297537,Q14549
9606.ENSP00000297540,Q9H814
9606.ENSP00000297578,A0A024R9D0
9606.ENSP00000297579,Q3MII9
9606.ENSP00000297581,B7ZVW2
9606.ENSP00000297591,Q2M1N0
9606.ENSP00000297596,B2RA31
9606.ENSP00000297613,D3DRM5
9606.ENSP00000297623,Q5T598
9606.ENSP00000297625,Q5T587
9606.ENSP00000297632,Q6PI78
9606.ENSP00000297668,B1AMA0
9606.ENSP00000297679,Q96M28
9606.ENSP00000297689,B2R9Y8
9606.ENSP00000297737,Q8WUT8
9606.ENSP00000297767,A4D1T9
9606.ENSP00000297770,Q8N4T0
9606.ENSP00000297785,O00768
9606.ENSP00000297788,A4D1K1
9606.ENSP00000297792,Q08EI0
9606.ENSP00000297814,B2RTR8
9606.ENSP00000297819,Q8WWF3
9606.ENSP00000297837,A0SE62
9606.ENSP00000297848,B2RU07
9606.ENSP00000297857,Q8IWD8
9606.ENSP00000297873,Q8N6F8
9606.ENSP00000297904,B2R7Z3
9606.ENSP00000297913,Q15612
9606.ENSP00000297954,Q5VWF1
9606.ENSP00000297988,O14520
9606.ENSP00000297990,Q5T5M3
9606.ENSP00000297991,A8K843
9606.ENSP00000297994,B7Z216
9606.ENSP00000298032,A0PG76
9606.ENSP00000298048,A6P3A7
9606.ENSP00000298050,E9PJR5
9606.ENSP00000298097,Q6PIR2
9606.ENSP00000298119,B3KU78
9606.ENSP00000298125,B1AL86
9606.ENSP00000298130,B2RD54
9606.ENSP00000298139,A1KYY9
9606.ENSP00000298159,G3V5P4
9606.ENSP00000298181,Q7RTT5
9606.ENSP00000298198,Q6PCE3
9606.ENSP00000298223,P14207
9606.ENSP00000298229,B2RTX5
9606.ENSP00000298231,A8K3N0
9606.ENSP00000298248,A0PJ43
9606.ENSP00000298251,Q14CZ8
9606.ENSP00000298281,A6H8W7
9606.ENSP00000298282,B7Z5I5
9606.ENSP00000298283,Q8IUD1
9606.ENSP00000298288,A5D6X3
9606.ENSP00000298292,B9WS54
9606.ENSP00000298295,B2R6A1
9606.ENSP00000298296,Q3SYA7
9606.ENSP00000298299,P17026
9606.ENSP00000298307,B3KPF9
9606.ENSP00000298310,A0JLQ3
9606.ENSP00000298316,P26438
9606.ENSP00000298317,E9PML2
9606.ENSP00000298351,B2RN22
9606.ENSP00000298352,Q9NPG2
9606.ENSP00000298355,D3DSB7
9606.ENSP00000298375,Q86Z16
9606.ENSP00000298386,B1ALE9
9606.ENSP00000298396,O60223
9606.ENSP00000298428,A8K8D0
9606.ENSP00000298440,Q5T5A7
9606.ENSP00000298492,B4DKR2
9606.ENSP00000298510,B2R7Z0
9606.ENSP00000298527,Q6UWX7
9606.ENSP00000298532,Q5SXM2
9606.ENSP00000298542,C0LLJ3
9606.ENSP00000298545,A8K821
9606.ENSP00000298552,B7Z897
9606.ENSP00000298556,A6NHF0
9606.ENSP00000298569,B2RD69
9606.ENSP00000298573,Q547C7
9606.ENSP00000298585,Q5T366
9606.ENSP00000298596,A2A3Q9
9606.ENSP00000298630,Q5T0Q5
9606.ENSP00000298681,B2RC76
9606.ENSP00000298690,P80927
9606.ENSP00000298694,A5PL07
9606.ENSP00000298699,Q6P674
9606.ENSP00000298705,Q6NTH6
9606.ENSP00000298717,O14736
9606.ENSP00000298738,Q5W0A0
9606.ENSP00000298743,B9EGM4
9606.ENSP00000298746,B2R716
9606.ENSP00000298767,A7E2B5
9606.ENSP00000298786,O95885
9606.ENSP00000298815,A6NI28
9606.ENSP00000298832,B9EGH8
9606.ENSP00000298854,Q13702
9606.ENSP00000298875,B3KME1
9606.ENSP00000298892,E4NKG2
9606.ENSP00000298910,A6NJU2
9606.ENSP00000298912,B2RAR7
9606.ENSP00000298925,B2CKC1
9606.ENSP00000298943,A0PJY4
9606.ENSP00000298966,Q9NRQ5
9606.ENSP00000299001,B4DEG5
9606.ENSP00000299022,A2RUB4
9606.ENSP00000299045,B2RA65
9606.ENSP00000299084,B2RPJ8
9606.ENSP00000299088,B7WP03
9606.ENSP00000299106,B3KWG9
9606.ENSP00000299138,Q561W2
9606.ENSP00000299140,Q7Z5L4
9606.ENSP00000299155,Q6UX83
9606.ENSP00000299162,Q6ZMR4
9606.ENSP00000299163,D3DR69
9606.ENSP00000299164,Q32MI6
9606.ENSP00000299166,A8K0L4
9606.ENSP00000299178,P37288
9606.ENSP00000299191,Q8WTQ4
9606.ENSP00000299192,A8K1N4
9606.ENSP00000299198,A8K236
9606.ENSP00000299213,Q5XKE4
9606.ENSP00000299237,Q52LH8
9606.ENSP00000299238,Q5VV69
9606.ENSP00000299259,O88950
9606.ENSP00000299295,B2R9C0
9606.ENSP00000299299,P61457
9606.ENSP00000299300,A8K402
9606.ENSP00000299308,A2RRG8
9606.ENSP00000299314,A2RRQ9
9606.ENSP00000299320,Q8IYS4
9606.ENSP00000299335,D3DTY5
9606.ENSP00000299338,Q86WS2
9606.ENSP00000299339,P78369
9606.ENSP00000299340,A0A059TD09
9606.ENSP00000299367,B4DPF3
9606.ENSP00000299413,D3DR14
9606.ENSP00000299415,A6NF36
9606.ENSP00000299424,O00703
9606.ENSP00000299427,O14773
9606.ENSP00000299432,A6NGH6
9606.ENSP00000299440,E9PPC4
9606.ENSP00000299441,O15098
9606.ENSP00000299443,C9JCF7
9606.ENSP00000299454,O95223
9606.ENSP00000299459,B9EIL5
9606.ENSP00000299481,Q7RTR6
9606.ENSP00000299492,B7Z433
9606.ENSP00000299505,O15063
9606.ENSP00000299518,D3DW83
9606.ENSP00000299529,P29762
9606.ENSP00000299563,Q6N015
9606.ENSP00000299565,P30532
9606.ENSP00000299575,A8K4H8
9606.ENSP00000299578,Q6P387
9606.ENSP00000299601,Q8WVC0
9606.ENSP00000299608,B3KV75
9606.ENSP00000299626,A6NDW6
9606.ENSP00000299633,Q9Y3E1
9606.ENSP00000299638,P0CAP2
9606.ENSP00000299663,B2R6Q6
9606.ENSP00000299665,Q8N5J5
9606.ENSP00000299687,B5MD54
9606.ENSP00000299697,B4DGJ7
9606.ENSP00000299698,A8K2U0
9606.ENSP00000299705,A8K069
9606.ENSP00000299709,A6NNN8
9606.ENSP00000299721,F1T0L6
9606.ENSP00000299727,P47211
9606.ENSP00000299736,B2RPK2
9606.ENSP00000299752,B4DPA8
9606.ENSP00000299766,B2RAC3
9606.ENSP00000299767,P14625
9606.ENSP00000299798,A5PKY7
9606.ENSP00000299821,B7WPH1
9606.ENSP00000299824,A2RRR6
9606.ENSP00000299847,A8KAB9
9606.ENSP00000299853,B4DL24
9606.ENSP00000299855,B2R8B8
9606.ENSP00000299866,A6NH52
9606.ENSP00000299871,B4DH10
9606.ENSP00000299882,Q9H3S3
9606.ENSP00000299886,Q8WTW3
9606.ENSP00000299952,J3KSM2
9606.ENSP00000299957,B4DPZ6
9606.ENSP00000299977,Q08AF2
9606.ENSP00000300006,O00223
9606.ENSP00000300026,A8K534
9606.ENSP00000300030,A6NKS1
9606.ENSP00000300035,A6NNU5
9606.ENSP00000300051,Q86WU2
9606.ENSP00000300055,O60240
9606.ENSP00000300056,B4DV88
9606.ENSP00000300057,Q9BRJ9
9606.ENSP00000300060,P15144
9606.ENSP00000300061,P51170
9606.ENSP00000300069,A2RRG0
9606.ENSP00000300079,A6NDT0
9606.ENSP00000300086,B4DQN4
9606.ENSP00000300087,A8K9X8
9606.ENSP00000300093,P53350
9606.ENSP00000300098,O15218
9606.ENSP00000300101,A7MD38
9606.ENSP00000300105,Q2M1M1
9606.ENSP00000300107,A1L428
9606.ENSP00000300113,A8K2I8
9606.ENSP00000300127,B2RNP7
9606.ENSP00000300128,O14524
9606.ENSP00000300131,B2RAK3
9606.ENSP00000300134,A8K316
9606.ENSP00000300145,Q1RLM4
9606.ENSP00000300146,B3KXT9
9606.ENSP00000300151,Q9BYD0
9606.ENSP00000300175,P01164
9606.ENSP00000300176,O75429
9606.ENSP00000300179,Q6U9Y3
9606.ENSP00000300181,A4D2C3
9606.ENSP00000300182,Q3MIL2
9606.ENSP00000300184,A6NP53
9606.ENSP00000300190,Q9BZH1
9606.ENSP00000300209,Q96AZ1
9606.ENSP00000300213,A8K3Q0
9606.ENSP00000300226,Q8TCA5
9606.ENSP00000300231,O95643
9606.ENSP00000300245,Q503B1
9606.ENSP00000300249,B2RE21
9606.ENSP00000300255,A6ND58
9606.ENSP00000300258,Q53EW0
9606.ENSP00000300283,B4DIT8
9606.ENSP00000300289,P30101
9606.ENSP00000300291,O43809
9606.ENSP00000300303,B3KRS2
9606.ENSP00000300305,A8MV94
9606.ENSP00000300403,Q96RR5
9606.ENSP00000300404,B4DZE4
9606.ENSP00000300413,B5BTZ1
9606.ENSP00000300433,Q6UXU6
9606.ENSP00000300452,A8WBK8
9606.ENSP00000300456,A8K2F7
9606.ENSP00000300504,B9A6M2
9606.ENSP00000300527,P12110
9606.ENSP00000300557,D3DTU0
9606.ENSP00000300571,D2DFB0
9606.ENSP00000300574,A8MWE8
9606.ENSP00000300575,Q494R8
9606.ENSP00000300576,A6NDK9
9606.ENSP00000300584,A7MD42
9606.ENSP00000300589,E2JEQ6
9606.ENSP00000300605,A8K7T3
9606.ENSP00000300619,A8K5E1
9606.ENSP00000300648,A8KAY1
9606.ENSP00000300650,B2RUW0
9606.ENSP00000300651,A2RRQ6
9606.ENSP00000300658,B4DGK7
9606.ENSP00000300659,O75211
9606.ENSP00000300688,A8K0K3
9606.ENSP00000300692,A8MVP6
9606.ENSP00000300738,P23921
9606.ENSP00000300747,A6NI19
9606.ENSP00000300773,B2RN59
9606.ENSP00000300778,B2RNN1
9606.ENSP00000300784,Q9H479
9606.ENSP00000300811,O95054
9606.ENSP00000300850,O15015
9606.ENSP00000300870,A0JNZ9
9606.ENSP00000300873,Q4VBM5
9606.ENSP00000300896,Q7Z5T3
9606.ENSP00000300900,B4DQA4
9606.ENSP00000300935,B4DEK7
9606.ENSP00000300952,Q504T8
9606.ENSP00000300954,Q6UW60
9606.ENSP00000300961,Q96MG2
9606.ENSP00000300976,Q53HC5
9606.ENSP00000301012,P53602
9606.ENSP00000301015,A6NHT9
9606.ENSP00000301019,Q86XX9
9606.ENSP00000301030,Q6NTG1
9606.ENSP00000301037,B4DFP4
9606.ENSP00000301039,B4DX95
9606.ENSP00000301046,P00709
9606.ENSP00000301050,A8K0Z4
9606.ENSP00000301057,Q7L5U3
9606.ENSP00000301061,B2R7A5
9606.ENSP00000301067,O14686
9606.ENSP00000301068,Q56VH8
9606.ENSP00000301141,A7YAE5
9606.ENSP00000301146,P20853
9606.ENSP00000301149,F8W1L5
9606.ENSP00000301159,A8KAQ1
9606.ENSP00000301175,Q9UF12
9606.ENSP00000301178,P30530
9606.ENSP00000301180,Q6B011
9606.ENSP00000301190,Q0VAA7
9606.ENSP00000301200,B0VJZ2
9606.ENSP00000301202,Q6ISS4
9606.ENSP00000301204,Q8NBT3
9606.ENSP00000301215,B3KV29
9606.ENSP00000301218,Q16478
9606.ENSP00000301242,Q7Z4X7
9606.ENSP00000301244,A8K667
9606.ENSP00000301246,Q0P6G2
9606.ENSP00000301258,O43653
9606.ENSP00000301263,B2R5F1
9606.ENSP00000301272,Q6UW59
9606.ENSP00000301280,Q13111
9606.ENSP00000301281,D6W626
9606.ENSP00000301295,Q86W87
9606.ENSP00000301305,Q6P5W5
9606.ENSP00000301310,B4DQZ9
9606.ENSP00000301318,A0JNV6
9606.ENSP00000301327,Q96ES6
9606.ENSP00000301329,D3DTG9
9606.ENSP00000301332,E9PHB2
9606.ENSP00000301336,B2RBQ8
9606.ENSP00000301364,Q2NL82
9606.ENSP00000301365,Q8NDW7
9606.ENSP00000301391,B2R7R6
9606.ENSP00000301396,O15450
9606.ENSP00000301399,A8K0B4
9606.ENSP00000301407,K7ELM3
9606.ENSP00000301408,A1A5E0
9606.ENSP00000301420,P06870
9606.ENSP00000301452,Q8TDN7
9606.ENSP00000301454,B4DGB6
9606.ENSP00000301455,A8MY84
9606.ENSP00000301457,O95182
9606.ENSP00000301458,B2RDS5
9606.ENSP00000301459,Q8IZ40
9606.ENSP00000301463,B9EG99
9606.ENSP00000301464,P24592
9606.ENSP00000301466,F5H7W4
9606.ENSP00000301480,Q495S9
9606.ENSP00000301488,O75956
9606.ENSP00000301522,A8K0C0
9606.ENSP00000301532,Q13606
9606.ENSP00000301547,Q9Y2A4
9606.ENSP00000301585,B2RAD1
9606.ENSP00000301587,B2R5L6
9606.ENSP00000301599,Q6PEY1
9606.ENSP00000301633,A2SUH6
9606.ENSP00000301645,P22680
9606.ENSP00000301653,A8K488
9606.ENSP00000301656,Q7Z3Y8
9606.ENSP00000301659,Q32MC5
9606.ENSP00000301671,B4DQS4
9606.ENSP00000301691,Q495N9
9606.ENSP00000301712,B0QYN6
9606.ENSP00000301727,A8K2R4
9606.ENSP00000301729,A8K512
9606.ENSP00000301732,B2RU09
9606.ENSP00000301738,D3DU96
9606.ENSP00000301740,Q9UQ36
9606.ENSP00000301744,Q96LX8
9606.ENSP00000301761,Q9NX18
9606.ENSP00000301764,A6NG77
9606.ENSP00000301765,A5D8V6
9606.ENSP00000301785,Q1KMD3
9606.ENSP00000301788,B2R5C0
9606.ENSP00000301790,B7X6T1
9606.ENSP00000301825,B2R8D0
9606.ENSP00000301831,A6NF15
9606.ENSP00000301838,Q13158
9606.ENSP00000301873,O15107
9606.ENSP00000301887,D9IC56
9606.ENSP00000301891,A8K426
9606.ENSP00000301896,H0YEC1
9606.ENSP00000301904,Q6AZY7
9606.ENSP00000301908,B7Z749
9606.ENSP00000301917,A0AVJ5
9606.ENSP00000301921,B4DKV0
9606.ENSP00000301924,Q86XQ0
9606.ENSP00000301939,Q8N2U0
9606.ENSP00000301945,A8K7U8
9606.ENSP00000301956,Q08AH1
9606.ENSP00000301962,A2RUE3
9606.ENSP00000301972,B3KWM3
9606.ENSP00000302037,Q567U1
9606.ENSP00000302046,Q93091
9606.ENSP00000302051,O95672
9606.ENSP00000302079,O43771
9606.ENSP00000302100,P56470
9606.ENSP00000302105,P11844
9606.ENSP00000302108,A6NIP0
9606.ENSP00000302111,P16455
9606.ENSP00000302114,B2R5F7
9606.ENSP00000302144,Q6P9G4
9606.ENSP00000302150,P01236
9606.ENSP00000302160,P62310
9606.ENSP00000302177,A9EDR2
9606.ENSP00000302189,Q02575
9606.ENSP00000302194,B5MEF0
9606.ENSP00000302199,Q6IFD9
9606.ENSP00000302216,Q14CT9
9606.ENSP00000302222,A9Z1X5
9606.ENSP00000302232,Q3SYI0
9606.ENSP00000302234,P50877
9606.ENSP00000302251,B2RPH7
9606.ENSP00000302260,B2RDC3
9606.ENSP00000302274,Q8IV25
9606.ENSP00000302276,D3DX66
9606.ENSP00000302289,B7Z6S3
9606.ENSP00000302297,A5PLP2
9606.ENSP00000302319,B7ZLM1
9606.ENSP00000302324,P12724
9606.ENSP00000302327,A7Y2D6
9606.ENSP00000302393,Q6DUY4
