id,name
MONDO_0011355,cone-rod dystrophy 7
MONDO_0011359,acromelic frontonasal dysostosis
MONDO_0011360,autosomal recessive nonsyndromic hearing loss 14
MONDO_0011361,prostate cancer/brain cancer susceptibility
MONDO_0011362,"myopathy, myofibrillar, 9, with early respiratory failure"
MONDO_0011363,"diabetes mellitus, noninsulin-dependent, 3"
MONDO_0011364,autosomal recessive nonsyndromic hearing loss 16
MONDO_0011365,"blepharophimosis - intellectual disability syndrome, SBBYS type"
MONDO_0011366,ovarian germ cell tumor
MONDO_0011368,papillary thyroid Microcarcinoma
MONDO_0011369,"hypercholesterolemia, autosomal dominant, 3"
MONDO_0011370,Stargardt disease 4
MONDO_0011371,"hydroa vacciniforme, familial"
MONDO_0011372,microcephaly with simplified gyral pattern
MONDO_0011374,"hypercholesterolemia, familial, 4"
MONDO_0011375,brittle bone disorder
MONDO_0011376,"ventricular fibrillation, paroxysmal familial, type 1"
MONDO_0011377,long QT syndrome 3
MONDO_0011381,dominant beta-thalassemia
MONDO_0011382,sickle cell disease
MONDO_0011383,autoimmune lymphoproliferative syndrome type 2A
MONDO_0011389,autosomal dominant nonsyndromic hearing loss 16
MONDO_0011390,focal segmental glomerulosclerosis 2
MONDO_0011391,megalencephalic leukoencephalopathy with subcortical cysts
MONDO_0011392,autosomal recessive nonsyndromic hearing loss 20
MONDO_0011393,"hypoalphalipoproteinemia, primary, 1"
MONDO_0011395,cone-rod dystrophy 3
MONDO_0011396,loricrin keratoderma
MONDO_0011397,"autosomal dominant cerebellar ataxia, deafness and narcolepsy"
MONDO_0011398,dystrophic epidermolysis bullosa pruriginosa
MONDO_0011399,alpha thalassemia spectrum
MONDO_0011400,dilated cardiomyopathy 1G
MONDO_0011401,Alzheimer disease without neurofibrillary tangles
MONDO_0011402,congenital cataracts-facial dysmorphism-neuropathy syndrome
MONDO_0011403,left ventricular noncompaction 1
MONDO_0011405,poikiloderma with neutropenia
MONDO_0011407,"facial paresis, hereditary congenital, 2"
MONDO_0011408,hereditary spastic paraplegia 10
MONDO_0011411,Chudley-McCullough syndrome
MONDO_0011412,familial encephalopathy with neuroserpin inclusion bodies
MONDO_0011413,cataract 9 multiple types
MONDO_0011414,Peters anomaly
MONDO_0011415,Leber congenital amaurosis 3
MONDO_0011416,"generalized epilepsy with febrile seizures plus, type 1"
MONDO_0011417,hemochromatosis type 3
MONDO_0011420,short stature due to partial GHR deficiency
MONDO_0011421,"mitochondrial complex V (ATP synthase) deficiency, nuclear type 1"
MONDO_0011422,autosomal recessive proximal renal tubular acidosis
MONDO_0011423,autosomal recessive limb-girdle muscular dystrophy type 2E
MONDO_0011424,Carney triad
MONDO_0011425,dilated cardiomyopathy 1H
MONDO_0011426,aceruloplasminemia
MONDO_0011428,"ectrodactyly, ectodermal dysplasia, and cleft lip-palate syndrome 3"
MONDO_0011429,juvenile idiopathic arthritis
MONDO_0011430,pulverulent cataract
MONDO_0011431,MASS syndrome
MONDO_0011432,"blepharophimosis - intellectual disability syndrome, Verloes type"
MONDO_0011435,"microcephaly 2, primary, autosomal recessive, with or without cortical malformations"
MONDO_0011436,autosomal recessive distal spinal muscular atrophy 1
MONDO_0011437,"microcephaly 4, primary, autosomal recessive"
MONDO_0011439,spinocerebellar ataxia type 12
MONDO_0011441,complex regional pain syndrome type 1
MONDO_0011442,advanced sleep phase syndrome 1
MONDO_0011444,Duane retraction syndrome 2
MONDO_0011445,hereditary spastic paraplegia 11
MONDO_0011448,PPARG-related familial partial lipodystrophy
MONDO_0011449,Salla disease
MONDO_0011450,"breast-ovarian cancer, familial, susceptibility to, 1"
MONDO_0011451,"cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 1"
MONDO_0011452,hypotrichosis 7
MONDO_0011454,patent ductus arteriosus-bicuspid aortic valve-hand anomalies syndrome
MONDO_0011456,nephronophthisis 3
MONDO_0011457,ataxia-telangiectasia-like disorder
MONDO_0011458,Leber congenital amaurosis 4
MONDO_0011459,arrhythmogenic right ventricular dysplasia 5
MONDO_0011460,arrhythmogenic right ventricular dysplasia 6
MONDO_0011461,"generalized epilepsy with febrile seizures plus, type 2"
MONDO_0011462,pyogenic arthritis-pyoderma gangrenosum-acne syndrome
MONDO_0011463,"polyneuropathy, lethal neonatal, axonal sensorimotor, autosomal recessive"
MONDO_0011464,spinocerebellar ataxia type 11
MONDO_0011465,infundibulocystic basal cell carcinoma
MONDO_0011466,"distal myopathy, Welander type"
MONDO_0011468,"hereditary motor and sensory neuropathy, Okinawa type"
MONDO_0011470,"hyperlipidemia, combined, 2"
MONDO_0011472,epidermolysis bullosa simplex due to plakophilin deficiency
MONDO_0011473,Leber congenital amaurosis 5
MONDO_0011474,progressive familial heart block type IB
MONDO_0011475,Charcot-Marie-Tooth disease type 4B2
MONDO_0011476,MHC class I deficiency
MONDO_0011477,"tooth agenesis, selective, 3"
MONDO_0011479,postural orthostatic tachycardia syndrome
MONDO_0011480,autosomal dominant nonsyndromic hearing loss 20
MONDO_0011481,craniosynostosis 2
MONDO_0011482,dilated cardiomyopathy 1I
MONDO_0011484,catecholaminergic polymorphic ventricular tachycardia 1
MONDO_0011485,autosomal recessive congenital ichthyosis 5
MONDO_0011486,congenital muscular dystrophy 1B
MONDO_0011487,Huntington disease-like 3
MONDO_0011488,"microcephaly 3, primary, autosomal recessive"
MONDO_0011489,hereditary spastic paraplegia 12
MONDO_0011490,diffuse panbronchiolitis
MONDO_0011493,Stickler syndrome type 2
MONDO_0011496,mild spondyloepiphyseal dysplasia due to COL2A1 mutation with early-onset osteoarthritis
MONDO_0011497,hereditary North American Indian childhood cirrhosis
MONDO_0011500,Becker nevus syndrome
MONDO_0011501,wormian bone-multiple fractures-dentinogenesis imperfecta-skeletal dysplasia
MONDO_0011502,Wolfram syndrome 2
MONDO_0011503,cortisone reductase deficiency 1
MONDO_0011504,NDE1-related microhydranencephaly
MONDO_0011505,familial hypobetalipoproteinemia 2
MONDO_0011506,familial infantile myoclonic epilepsy
MONDO_0011508,"lymphoma, non-Hodgkin, familial"
MONDO_0011510,Bohring-Opitz syndrome
MONDO_0011512,Brooke-Spiegler syndrome
MONDO_0011513,"Alzheimer disease, familial early-onset, with coexisting amyloid and prion pathology"
MONDO_0011514,tricuspid atresia
MONDO_0011517,pseudohyperaldosteronism type 2
MONDO_0011518,Wiedemann-Steiner syndrome
MONDO_0011519,autosomal dominant nonsyndromic hearing loss 23
MONDO_0011522,hereditary spastic paraplegia 14
MONDO_0011523,Bardet-Biedl syndrome 6
MONDO_0011524,Dianzani autoimmune lymphoproliferative disease
MONDO_0011525,Carney complex type 2
MONDO_0011527,Charcot-Marie-Tooth disease type 4E
MONDO_0011528,hyper-IgM syndrome type 2
MONDO_0011529,spinocerebellar ataxia type 13
MONDO_0011530,"mesomelic dysplasia, Savarirayan type"
MONDO_0011531,Noonan syndrome 2
MONDO_0011532,hereditary spastic paraplegia 13
MONDO_0011533,temtamy preaxial brachydactyly syndrome
MONDO_0011534,Charcot-Marie-Tooth disease type 4G
MONDO_0011535,split hand-foot malformation 4
MONDO_0011536,optic atrophy 4
MONDO_0011537,macrocephaly-autism syndrome
MONDO_0011539,nemaline myopathy 5
MONDO_0011540,spinocerebellar ataxia type 14
MONDO_0011541,dilated cardiomyopathy 1J
MONDO_0011544,pheochromocytoma/paraganglioma syndrome 3
MONDO_0011545,autosomal dominant nocturnal frontal lobe epilepsy 3
MONDO_0011546,"heterotaxy, visceral, 2, autosomal"
MONDO_0011547,cataract 31 multiple types
MONDO_0011548,"cerebral palsy, ataxic, autosomal recessive"
MONDO_0011549,hypotrichosis 1
MONDO_0011551,TH-deficient dopa-responsive dystonia
MONDO_0011553,autosomal recessive nonsyndromic hearing loss 26
MONDO_0011555,radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome
MONDO_0011557,"radiation sensitivity/chromosome instability syndrome, autosomal dominant"
MONDO_0011558,Usher syndrome type 2C
MONDO_0011559,benign recurrent intrahepatic cholestasis type 2
MONDO_0011561,Alzheimer disease 6
MONDO_0011562,autosomal dominant Parkinson disease 4
MONDO_0011563,"fibromatosis, gingival, 2"
MONDO_0011564,cone-rod dystrophy 8
MONDO_0011565,metabolic syndrome X
MONDO_0011566,abdominal obesity-metabolic syndrome quantitative trait locus 2
MONDO_0011567,dilated cardiomyopathy 1K
MONDO_0011568,autosomal dominant nonsyndromic hearing loss 25
MONDO_0011569,Charcot-Marie-Tooth disease type 2B1
MONDO_0011570,Charcot-Marie-Tooth disease type 2B2
MONDO_0011571,"deafness, autosomal dominant 39, with dentinogenesis imperfecta 1"
MONDO_0011575,cerebrooculonasal syndrome
MONDO_0011576,familial hyperaldosteronism type II
MONDO_0011577,"myopathy, proximal, and ophthalmoplegia"
MONDO_0011578,familial papillary thyroid carcinoma with renal papillary neoplasia
MONDO_0011579,late-onset retinal degeneration
MONDO_0011580,cerebellar ataxia and hypergonadotropic hypogonadism
MONDO_0011581,arrhythmogenic cardiomyopathy with wooly hair and keratoderma
MONDO_0011582,multiple mitochondrial dysfunctions syndrome 1
MONDO_0011583,"cerebral amyloid angiopathy, APP-related"
MONDO_0011584,Fanconi anemia complementation group D1
MONDO_0011585,autosomal recessive distal spinal muscular atrophy 2
MONDO_0011586,otosclerosis 2
MONDO_0011587,cataract 25
MONDO_0011588,platelet-type bleeding disorder 12
MONDO_0011589,microphthalmia with coloboma 2
MONDO_0011591,cataract 26 multiple types
MONDO_0011592,exudative vitreoretinopathy 3
MONDO_0011593,"seizures, benign familial infantile, 2"
MONDO_0011595,nonsyndromic congenital nail disorder 7
MONDO_0011599,birdshot chorioretinopathy
MONDO_0011600,congenital myasthenic syndrome 4A
MONDO_0011601,neonatal intrahepatic cholestasis due to citrin deficiency
MONDO_0011602,autosomal recessive nonsyndromic hearing loss 27
MONDO_0011603,GNE myopathy
MONDO_0011604,spondylo-ocular syndrome
MONDO_0011605,generalized basaloid follicular hamartoma syndrome
MONDO_0011606,baby rattle pelvis dysplasia
MONDO_0011610,dimethylglycine dehydrogenase deficiency
MONDO_0011612,glycine encephalopathy
MONDO_0011613,autosomal recessive early-onset Parkinson disease 6
MONDO_0011614,3-hydroxy-3-methylglutaryl-CoA synthase deficiency
MONDO_0011615,East Texas bleeding disorder
MONDO_0011616,holoprosencephaly 6
MONDO_0011620,"metaphyseal dysplasia, Braun-Tinschert type"
MONDO_0011621,acropectoral syndrome
MONDO_0011624,transaldolase deficiency
MONDO_0011625,autosomal dominant nonsyndromic hearing loss 18
MONDO_0011628,propionic acidemia
MONDO_0011629,MOGS-congenital disorder of glycosylation
MONDO_0011630,retinitis pigmentosa 28
MONDO_0011631,hemochromatosis type 4
MONDO_0011632,amyotrophic lateral sclerosis type 21
MONDO_0011633,Charcot-Marie-Tooth disease axonal type 2C
MONDO_0011634,rippling muscle disease
MONDO_0011636,Diamond-Blackfan anemia 2
MONDO_0011638,neuroferritinopathy
MONDO_0011639,Diamond-Blackfan anemia 15 with mandibulofacial dysostosis
MONDO_0011640,genitopatellar syndrome
MONDO_0011644,pars planitis
MONDO_0011647,Alzheimer disease 7
MONDO_0011648,radiation-induced meningioma
MONDO_0011652,Phelan-McDermid syndrome
MONDO_0011653,"thyroid cancer, nonmedullary, 3"
MONDO_0011655,alveolar soft part sarcoma
MONDO_0011657,autosomal dominant nonsyndromic hearing loss 24
MONDO_0011658,autosomal recessive early-onset Parkinson disease 7
MONDO_0011659,"heterotaxy, visceral, 3, autosomal"
MONDO_0011660,autosomal dominant nonsyndromic hearing loss 22
MONDO_0011663,juvenile primary lateral sclerosis
MONDO_0011664,immunodeficiency due to CD25 deficiency
MONDO_0011667,maturity-onset diabetes of the young type 4
MONDO_0011668,maturity-onset diabetes of the young type 6
MONDO_0011669,hypotonia-cystinuria syndrome
MONDO_0011670,Ehlers-Danlos syndrome due to tenascin-X deficiency
MONDO_0011671,Huntington disease-like 2
MONDO_0011672,persistent polyclonal B-cell lymphocytosis
MONDO_0011673,autosomal dominant nonsyndromic hearing loss 30
MONDO_0011674,Charcot-Marie-Tooth disease dominant intermediate B
MONDO_0011675,"Charcot-Marie-Tooth Disease, axonal, type 2GG"
MONDO_0011676,PHACE syndrome
MONDO_0011678,homozygous 11P15-p14 deletion syndrome
MONDO_0011679,"craniosynostosis syndrome, autosomal recessive"
MONDO_0011680,autosomal recessive congenital ichthyosis 3
MONDO_0011681,episodic ataxia type 4
MONDO_0011682,episodic ataxia type 3
MONDO_0011683,oculocutaneous albinism type 4
MONDO_0011686,DNA ligase IV deficiency
MONDO_0011687,Charcot-Marie-Tooth disease axonal type 2F
MONDO_0011688,muscular dystrophy-dystroglycanopathy type B5
MONDO_0011690,Camurati-Engelmann disease type 2
MONDO_0011691,amyotrophic lateral sclerosis type 3
MONDO_0011694,spinocerebellar ataxia type 15/16
MONDO_0011695,"melanoma, uveal, susceptibility to, 1"
MONDO_0011696,"melanoma, uveal, susceptibility to, 2"
MONDO_0011697,Waardenburg syndrome type 2C
MONDO_0011698,glycine N-methyltransferase deficiency
MONDO_0011702,dilated cardiomyopathy 1L
MONDO_0011703,spongiform encephalopathy with neuropsychiatric features
MONDO_0011705,lymphangioleiomyomatosis
MONDO_0011706,Kufor-Rakeb syndrome
MONDO_0011708,autosomal dominant nonsyndromic hearing loss 36
MONDO_0011709,split hand-foot malformation 5
MONDO_0011712,van der Woude syndrome 2
MONDO_0011713,melanoma-pancreatic cancer syndrome
MONDO_0011714,"partial lipodystrophy, congenital cataracts, and neurodegeneration syndrome"
MONDO_0011715,Seckel syndrome 2
MONDO_0011716,acute hemorrhagic leukoencephalitis
MONDO_0011717,hyperinsulinism-hyperammonemia syndrome
MONDO_0011718,primary ciliary dyskinesia 2
MONDO_0011719,gastrointestinal stromal tumor
MONDO_0011720,spermatogenic failure 3
MONDO_0011721,distal myopathy with anterior tibial onset
MONDO_0011722,intellectual disability-obesity-prognathism-eye and skin anomalies syndrome
MONDO_0011723,hemifacial myohyperplasia
MONDO_0011724,encephalopathy due to GLUT1 deficiency
MONDO_0011725,Crigler-Najjar syndrome type 2
MONDO_0011728,benign essential blepharospasm
MONDO_0011730,fumaric aciduria
MONDO_0011731,glucose-galactose malabsorption
MONDO_0011732,familial digital arthropathy-brachydactyly
MONDO_0011733,"parasomnia, sleep bruxism type"
MONDO_0011735,hyper-IgM syndrome type 3
MONDO_0011737,Parkinson disease 10
MONDO_0011738,bilateral frontoparietal polymicrogyria
MONDO_0011739,"pancreatic cancer, susceptibility to, 1"
MONDO_0011740,Carney-Stratakis syndrome
MONDO_0011743,Alzheimer disease 4
MONDO_0011744,primary intraosseous venous malformation
MONDO_0011748,Usher syndrome type 1G
MONDO_0011749,oculocutaneous albinism type 1B
MONDO_0011752,nephronophthisis 4
MONDO_0011754,familial hyperreninemic hypoaldosteronism type 2
MONDO_0011755,senior-loken syndrome 3
MONDO_0011756,Senior-Loken syndrome 4
MONDO_0011757,brachydactyly type A1B
MONDO_0011758,Hurler syndrome
MONDO_0011759,Hurler-Scheie syndrome
MONDO_0011760,Scheie syndrome
MONDO_0011761,autosomal dominant nonsyndromic hearing loss 21
MONDO_0011762,autosomal recessive nonsyndromic hearing loss 22
MONDO_0011764,autosomal dominant Parkinson disease 8
MONDO_0011765,multiple epiphyseal dysplasia type 5
MONDO_0011766,"46,XY gonadal dysgenesis-motor and sensory neuropathy syndrome"
MONDO_0011767,autosomal recessive nonsyndromic hearing loss 31
MONDO_0011768,myasthenia gravis with thymus hyperplasia
MONDO_0011770,"aortic aneurysm, familial thoracic 2"
MONDO_0011771,"neuronopathy, distal hereditary motor, autosomal recessive 3"
MONDO_0011772,B4GALT1-congenital disorder of glycosylation
MONDO_0011773,anauxetic dysplasia
MONDO_0011774,autosomal recessive nonsyndromic hearing loss 30
MONDO_0011775,"nasopharyngeal carcinoma, susceptibility to, 1"
MONDO_0011776,CINCA syndrome
MONDO_0011777,Alzheimer disease 8
MONDO_0011778,"multiple epiphyseal dysplasia, Al-Gazali type"
MONDO_0011781,spinocerebellar ataxia type 17
MONDO_0011782,angioid streaks
MONDO_0011783,ALG12-congenital disorder of glycosylation
MONDO_0011784,Moyamoya disease 2
MONDO_0011785,hereditary spastic paraplegia 19
MONDO_0011787,autosomal recessive limb-girdle muscular dystrophy type 2I
MONDO_0011788,cloverleaf skull-multiple congenital anomalies syndrome
MONDO_0011789,familial meningioma
MONDO_0011790,Amish lethal microcephaly
MONDO_0011792,thyroid dyshormonogenesis 6
MONDO_0011795,anonychia-microcephaly syndrome
MONDO_0011797,infantile-onset ascending hereditary spastic paralysis
MONDO_0011799,autosomal recessive nonsyndromic hearing loss 33
MONDO_0011800,glioma susceptibility 4
MONDO_0011801,"spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 1"
MONDO_0011802,"hypercalciuria, absorptive, 1"
MONDO_0011803,hereditary spastic paraplegia 7
MONDO_0011804,autoimmune lymphoproliferative syndrome type 2B
MONDO_0011806,osteofibrous dysplasia
MONDO_0011808,cataract 27
MONDO_0011810,horizontal gaze palsy with progressive scoliosis
MONDO_0011811,autosomal recessive cerebellar ataxia-saccadic intrusion syndrome
MONDO_0011812,Duane-radial ray syndrome
MONDO_0011813,"polydactyly, postaxial, type A3"
MONDO_0011814,Smith-McCort dysplasia 1
MONDO_0011816,lathosterolosis
MONDO_0011818,isolated focal cortical dysplasia type II
MONDO_0011819,spinocerebellar ataxia type 19/22
MONDO_0011821,"Meckel syndrome, type 3"
MONDO_0011822,Bartter disease type 3
MONDO_0011823,developmental malformations-deafness-dystonia syndrome
MONDO_0011826,glucocorticoid deficiency 2
MONDO_0011827,patent ductus arteriosus
MONDO_0011828,"intellectual disability, autosomal recessive 2"
MONDO_0011829,"coenzyme Q10 deficiency, primary, 1"
MONDO_0011830,lissencephaly due to LIS1 mutation
MONDO_0011831,arrhythmogenic right ventricular dysplasia 8
MONDO_0011832,autosomal dominant nonsyndromic hearing loss 44
MONDO_0011833,spinocerebellar ataxia type 21
MONDO_0011834,spinocerebellar ataxia type 18
MONDO_0011835,"sensory ataxic neuropathy, dysarthria, and ophthalmoparesis"
MONDO_0011836,thyroid Hurthle cell carcinoma
MONDO_0011837,"vitamin K-dependent clotting factors, combined deficiency of, type 2"
MONDO_0011838,Bothnia retinal dystrophy
MONDO_0011839,Newfoundland cone-rod dystrophy
MONDO_0011840,dilated cardiomyopathy 1M
