drug_name,inchikey,smiles,disease_name,umls_cui,snomed_conceptid,approval_year,approval_source
oxacillin,UWYHMGVUTGAWSP-JKIFEVAISA-N,CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)C(=NO1)C1=CC=CC=C1,Continuation Therapy for Acute Osteomyelitis,,,1971,FDA
oxacillin,UWYHMGVUTGAWSP-JKIFEVAISA-N,CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)C(=NO1)C1=CC=CC=C1,Staphylococcus Aureus Urinary Tract Infection,,,1971,FDA
oxacillin,UWYHMGVUTGAWSP-JKIFEVAISA-N,CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)C(=NO1)C1=CC=CC=C1,Infection of bone,C2242472,111253001.0,1971,FDA
oxacillin,UWYHMGVUTGAWSP-JKIFEVAISA-N,CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)C(=NO1)C1=CC=CC=C1,Staphylococcal infectious disease,C0038160,56038003.0,1971,FDA
oxacillin,UWYHMGVUTGAWSP-JKIFEVAISA-N,CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)C(=NO1)C1=CC=CC=C1,Staphylococcal meningitis,C0154640,12166008.0,1971,FDA
oxacillin,UWYHMGVUTGAWSP-JKIFEVAISA-N,CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)C(=NO1)C1=CC=CC=C1,Sinusitis,C0037199,36971009.0,1971,FDA
oxacillin,UWYHMGVUTGAWSP-JKIFEVAISA-N,CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)C(=NO1)C1=CC=CC=C1,Acute bacterial sinusitis,C0275556,75498004.0,1971,FDA
oxacillin,UWYHMGVUTGAWSP-JKIFEVAISA-N,CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)C(=NO1)C1=CC=CC=C1,Staphylococcal septicemia,C0152965,111821004.0,1971,FDA
oxacillin,UWYHMGVUTGAWSP-JKIFEVAISA-N,CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)C(=NO1)C1=CC=CC=C1,Staphylococcal endocarditis,C0520767,73028002.0,1971,FDA
oxacillin,UWYHMGVUTGAWSP-JKIFEVAISA-N,CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)C(=NO1)C1=CC=CC=C1,Staphylococcal pneumonia,C0032308,22754005.0,1971,FDA
oxacillin,UWYHMGVUTGAWSP-JKIFEVAISA-N,CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)C(=NO1)C1=CC=CC=C1,Continuation Therapy for Chronic Osteomyelitis,,,1971,FDA
oxacillin,UWYHMGVUTGAWSP-JKIFEVAISA-N,CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)C(=NO1)C1=CC=CC=C1,Staphylococcus Aureus Joint Infection,,,1971,FDA
oxacillin,UWYHMGVUTGAWSP-JKIFEVAISA-N,CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)C(=NO1)C1=CC=CC=C1,Sepsis due to Staphylococcus aureus,C2887088,448417001.0,1971,FDA
oxacillin,UWYHMGVUTGAWSP-JKIFEVAISA-N,CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)C(=NO1)C1=CC=CC=C1,Lower respiratory tract infection,C0149725,50417007.0,1971,FDA
oxacillin,UWYHMGVUTGAWSP-JKIFEVAISA-N,CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)C(=NO1)C1=CC=CC=C1,Infection due to Staphylococcus aureus,C1318973,406602003.0,1971,FDA
oxacillin,UWYHMGVUTGAWSP-JKIFEVAISA-N,CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)C(=NO1)C1=CC=CC=C1,Osteomyelitis due to Staphylococcus aureus,C1997728,428783003.0,1971,FDA
naloxone,UZHSEJADLWPNLE-GRGSLBFTSA-N,OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,Overdose of opiate,C0579142,242253008.0,1971,FDA
naloxone,UZHSEJADLWPNLE-GRGSLBFTSA-N,OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,Poisoning by opiate analgesic drug,C0412850,241749009.0,1971,FDA
naloxone,UZHSEJADLWPNLE-GRGSLBFTSA-N,OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,Pain,C0030193,22253000.0,1971,FDA
naloxone,UZHSEJADLWPNLE-GRGSLBFTSA-N,OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,Opioid dependence,C0524662,75544000.0,1971,FDA
naloxone,UZHSEJADLWPNLE-GRGSLBFTSA-N,OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,Opiate-Induced Respiratory Depression,,,1971,FDA
naloxone,UZHSEJADLWPNLE-GRGSLBFTSA-N,OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,Prevention of opioid abuse,C1960643,426928008.0,1971,FDA
rifampicin,JQXXHWHPUNPDRT-ZNQWNCHJSA-N,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(C=NN1CCN(C)CC1)=C(O)C4=C3C2=O,Meningococcus carrier,C0421162,170486006.0,1971,FDA
rifampicin,JQXXHWHPUNPDRT-ZNQWNCHJSA-N,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(C=NN1CCN(C)CC1)=C(O)C4=C3C2=O,Inactive tuberculosis,C0275966,11999007.0,1971,FDA
rifampicin,JQXXHWHPUNPDRT-ZNQWNCHJSA-N,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(C=NN1CCN(C)CC1)=C(O)C4=C3C2=O,Prevention of Meningococcal Meningitis,,,1971,FDA
rifampicin,JQXXHWHPUNPDRT-ZNQWNCHJSA-N,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(C=NN1CCN(C)CC1)=C(O)C4=C3C2=O,Pulmonary tuberculosis,C0041327,154283005.0,1971,FDA
rifampicin,JQXXHWHPUNPDRT-ZNQWNCHJSA-N,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(C=NN1CCN(C)CC1)=C(O)C4=C3C2=O,Acute tuberculosis,C0275959,25629007.0,1971,FDA
capreomycin,,,Acute tuberculosis,C0275959,25629007.0,1971,FDA
capreomycin,,,Pulmonary tuberculosis,C0041327,154283005.0,1971,FDA
pyrazinamide,IPEHBUMCGVEMRF-UHFFFAOYSA-N,NC(=O)C1=NC=CN=C1,Acute tuberculosis,C0275959,25629007.0,1971,FDA
pyrazinamide,IPEHBUMCGVEMRF-UHFFFAOYSA-N,NC(=O)C1=NC=CN=C1,Pulmonary tuberculosis,C0041327,154283005.0,1971,FDA
pyrazinamide,IPEHBUMCGVEMRF-UHFFFAOYSA-N,NC(=O)C1=NC=CN=C1,Tuberculosis of meninges,C0041318,58437007.0,1971,FDA
sulfafurazole,NHUHCSRWZMLRLA-UHFFFAOYSA-N,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,Pneumococcal Acute Otitis Media,,,1971,FDA
sulfafurazole,NHUHCSRWZMLRLA-UHFFFAOYSA-N,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,Chlamydial conjunctivitis,C0009770,231861005.0,1971,FDA
sulfafurazole,NHUHCSRWZMLRLA-UHFFFAOYSA-N,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,Chancroid,C0007947,266143009.0,1971,FDA
sulfafurazole,NHUHCSRWZMLRLA-UHFFFAOYSA-N,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,Acute otitis media,C0271429,3110003.0,1971,FDA
naphazoline,CNIIGCLFLJGOGP-UHFFFAOYSA-N,C(C1=NCCN1)C1=CC=CC2=CC=CC=C12,Ocular Itching,,,1971,FDA
sulfafurazole,NHUHCSRWZMLRLA-UHFFFAOYSA-N,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,Meningococcal meningitis,C0025294,192644005.0,1971,FDA
sulfafurazole,NHUHCSRWZMLRLA-UHFFFAOYSA-N,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,Falciparum malaria,C0024535,62676009.0,1971,FDA
sulfafurazole,NHUHCSRWZMLRLA-UHFFFAOYSA-N,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,Urinary tract infectious disease,C0042029,68566005.0,1971,FDA
sulfafurazole,NHUHCSRWZMLRLA-UHFFFAOYSA-N,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,Trachoma,C0040592,2576002.0,1971,FDA
naphazoline,CNIIGCLFLJGOGP-UHFFFAOYSA-N,C(C1=NCCN1)C1=CC=CC2=CC=CC=C12,Red eye,C0235267,75705005.0,1971,FDA
sulfafurazole,NHUHCSRWZMLRLA-UHFFFAOYSA-N,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,Chlamydia Cervicitis,,,1971,FDA
sulfafurazole,NHUHCSRWZMLRLA-UHFFFAOYSA-N,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,Haemophilus Influenzae Acute Otitis Media,C0276027,19021002.0,1971,FDA
sulfafurazole,NHUHCSRWZMLRLA-UHFFFAOYSA-N,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,Urethritis due to Chlamydia trachomatis,C1278807,179101003.0,1971,FDA
sulfafurazole,NHUHCSRWZMLRLA-UHFFFAOYSA-N,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,Nocardiosis,C0028242,29227009.0,1971,FDA
sulfafurazole,NHUHCSRWZMLRLA-UHFFFAOYSA-N,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,Infective otitis media,C0729586,312218008.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Chlamydia trachomatis infection of genital structure,C1997322,428015005.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Yaws,C0043388,70647001.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Ornithosis,C0029291,75116005.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Infection by Campylobacter fetus,C0275979,111835002.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Q fever,C0034362,186788009.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Acute gonococcal endometritis,C0153196,65295003.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Ureaplasma Urealyticum Infections,,,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Gingivostomatitis,C0149704,20607006.0,1971,FDA
fluocinonide,WJOHZNCJWYWUJD-IUGZLZTKSA-N,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,Pruritus of genital organs,C0033777,267802000.0,1971,FDA
fluocinonide,WJOHZNCJWYWUJD-IUGZLZTKSA-N,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,Contact dermatitis,C0011616,40275004.0,1971,FDA
fluocinonide,WJOHZNCJWYWUJD-IUGZLZTKSA-N,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,Plaque psoriasis,C0406317,200965009.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Acne vulgaris,C0001144,88616000.0,1971,FDA
fluocinonide,WJOHZNCJWYWUJD-IUGZLZTKSA-N,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,Pruritus ani,C0033775,90446007.0,1971,FDA
fluocinonide,WJOHZNCJWYWUJD-IUGZLZTKSA-N,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,Eruption of skin,C0015230,271807003.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Pneumonia,C0032285,233604007.0,1971,FDA
fluocinonide,WJOHZNCJWYWUJD-IUGZLZTKSA-N,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,Inflammatory dermatosis,C3875321,703938007.0,1971,FDA
fluocinonide,WJOHZNCJWYWUJD-IUGZLZTKSA-N,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,Granuloma annulare,C0085074,65508009.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Gonorrhea of rectum,C0275665,42746002.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Actinomycotic infection,C0001261,11817007.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Acute gonococcal cervicitis,C0153195,20943002.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Inclusion conjunctivitis,C0009770,266109000.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Rectal Chlamydia Trachomatis Infection,,,1971,FDA
spectinomycin,UNFWWIHTNXNPBV-WXKVUWSESA-N,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@]3(O)[C@@H](O[C@H](C)CC3=O)O[C@@H]2[C@H]1O,Gonorrhea,C0018081,15628003.0,1971,FDA
fluocinonide,WJOHZNCJWYWUJD-IUGZLZTKSA-N,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,Atopic dermatitis,C0011615,24079001.0,1971,FDA
spectinomycin,UNFWWIHTNXNPBV-WXKVUWSESA-N,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@]3(O)[C@@H](O[C@H](C)CC3=O)O[C@@H]2[C@H]1O,Acute gonococcal urethritis,C0275652,29864006.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Pharyngitis,C0031350,405737000.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Acute gonococcal urethritis,C0275652,29864006.0,1971,FDA
fluocinonide,WJOHZNCJWYWUJD-IUGZLZTKSA-N,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,Lichen simplex chronicus,C0149922,53891004.0,1971,FDA
fluocinonide,WJOHZNCJWYWUJD-IUGZLZTKSA-N,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,Scalp psoriasis,C0406326,238608008.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Gonorrhea of pharynx,C0149966,74372003.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Relapsing fever,C0035021,420079008.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Syphilis,C0039128,76272004.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Meningococcus carrier,C0421162,170486006.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Urinary tract infectious disease,C0042029,68566005.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Infective otitis media,C0729586,312218008.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Brucellosis,C0006309,75702008.0,1971,FDA
fluocinonide,WJOHZNCJWYWUJD-IUGZLZTKSA-N,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,Seborrheic dermatitis,C0036508,50563003.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Anthrax,C0003175,409498004.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Tularemia,C0041351,19265001.0,1971,FDA
fluocinonide,WJOHZNCJWYWUJD-IUGZLZTKSA-N,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,Discoid lupus erythematosus,C0024138,200938002.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Bronchitis,C0006277,32398004.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Lymphogranuloma venereum,C0024286,186946009.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Periodontitis,C0031099,41565005.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Infection of skin AND/OR subcutaneous tissue,C0178299,19824006.0,1971,FDA
spectinomycin,UNFWWIHTNXNPBV-WXKVUWSESA-N,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@]3(O)[C@@H](O[C@H](C)CC3=O)O[C@@H]2[C@H]1O,Acute gonococcal cervicitis,C0153195,20943002.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Granuloma inguinale,C0018190,28867007.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Trachoma,C0040592,2576002.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Chancroid,C0007947,266143009.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Rocky Mountain spotted fever,C0035793,186772009.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Fusospirochetal pharyngitis,C1318559,399095008.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Sinusitis,C0037199,36971009.0,1971,FDA
fluocinonide,WJOHZNCJWYWUJD-IUGZLZTKSA-N,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,Primary cutaneous T-cell lymphoma,C0079773,400122007.0,1971,FDA
spectinomycin,UNFWWIHTNXNPBV-WXKVUWSESA-N,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@]3(O)[C@@H](O[C@H](C)CC3=O)O[C@@H]2[C@H]1O,Gonorrhea of rectum,C0275665,42746002.0,1971,FDA
minocycline,DYKFCLLONBREIL-KVUCHLLUSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,Bartonellosis,C0004771,266123003.0,1971,FDA
